Type	Filename	Filename with path	Base filename	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	332	15	14	1	4432	4432	 An expression of 'essentially signed' type (signed char) is being converted to enum type, 'TN1' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4432.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	346	14	13	1	4436	4436	 A constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4436.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	347	14	13	1	4436	4436	 A constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4436.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	348	15	14	1	4436	4436	 A constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4436.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	352	14	13	1	2890	2890	 Constant: Negative value implicitly converted to an unsigned type.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2890.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	352	14	13	1	4436	4436	 A constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4436.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	353	14	13	1	2890	2890	 Constant: Negative value implicitly converted to an unsigned type.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2890.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	353	14	13	1	4436	4436	 A constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4436.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	354	15	14	1	2890	2890	 Constant: Negative value implicitly converted to an unsigned type.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\2890.html	Any implementation-defined behaviour on which the output of the program depends shall be documented and understood	M3CM Dir-1.1	6
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	354	15	14	1	4436	4436	 A constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4436.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	358	14	13	1	4434	4434	 A non-constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4434.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	359	14	13	1	4434	4434	 A non-constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4434.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	360	15	14	1	4434	4434	 A non-constant expression of 'essentially signed' type (signed char) is being converted to unsigned type, 'unsigned int' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4434.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	368	14	13	1	1298	1298	 An integer constant of 'essentially signed' type is being converted to floating type on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1298.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	369	15	14	1	1298	1298	 An integer constant of 'essentially signed' type is being converted to floating type on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1298.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	370	15	14	1	1298	1298	 An integer constant of 'essentially signed' type is being converted to floating type on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1298.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	374	14	13	1	4437	4437	 A constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4437.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	375	15	14	1	4437	4437	 A constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4437.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	376	15	14	1	4437	4437	 A constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4437.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	380	14	13	1	4437	4437	 A constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4437.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	381	15	14	1	4437	4437	 A constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4437.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	382	15	14	1	4437	4437	 A constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4437.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	386	14	13	1	4435	4435	 A non-constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4435.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	387	15	14	1	4435	4435	 A non-constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4435.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-signed.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-signed.c	Rule-10	388	15	14	1	4435	4435	 A non-constant expression of 'essentially signed' type (signed char) is being converted to floating type, 'float' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4435.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	251	22	21	1	1295	1295	 An integer constant of 'essentially unsigned' type is being converted to type _Bool on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1295.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	252	13	12	1	1295	1295	 An integer constant of 'essentially unsigned' type is being converted to type _Bool on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1295.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	253	13	12	1	1295	1295	 An integer constant of 'essentially unsigned' type is being converted to type _Bool on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1295.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	254	15	14	1	1295	1295	 An integer constant of 'essentially unsigned' type is being converted to type _Bool on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\1295.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	258	22	21	1	4440	4440	 An expression of 'essentially unsigned' type (unsigned char) is being converted to Boolean type, '_Bool' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4440.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	259	13	12	1	4440	4440	 An expression of 'essentially unsigned' type (unsigned char) is being converted to Boolean type, '_Bool' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4440.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
++ WARNING ++	Rule-10.03-from-unsigned.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-10.03-from-unsigned.c	Rule-10	260	13	12	1	4440	4440	 An expression of 'essentially unsigned' type (unsigned char) is being converted to Boolean type, '_Bool' on assignment.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\4440.html	The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	M3CM Rule-10.3	7
